Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,2076,0.0201,41.7276,1.15,47.98674,5,157.248,62,8,7.5,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1461,0.016600000000000004,24.252600000000005,1.472,35.69982720000001,6,205.79999999999998,49,8,13.5,Fall-Manchester-Discount
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,3001,0.012600000000000002,37.8126,0.78,29.493828000000004,5,173.6,88,24,8,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2089,0.0133,27.7837,1.7699999999999998,49.17714899999999,3,86.8,85,20,9,Fall-Manchester-Discount
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1636,0.01573,25.734280000000002,0.5059999999999996,13.02154567999999,5,318.36,16,0,10.5,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1293,0.018150000000000003,23.467950000000005,2.484,58.29438780000001,3,210,81,20,13.5,Fall-Manchester-Discount
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2536,0.016610000000000003,42.122960000000006,0.7799999999999999,32.8559088,3,192.5,72,2,8,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,2524,0.013640000000000003,34.42736000000001,1.53,52.673860800000014,7,319,90,14,3,Fall-Manchester-Discount
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1803,0.015099999999999999,27.225299999999997,1.0349999999999995,28.178185499999984,3,79.2,31,10,6,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1283,0.0132,16.9356,1.2304999999999997,20.839255799999997,5,254.39999999999998,34,12,3,Fall-Manchester-Discount
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2010,0.011000000000000001,22.110000000000003,0.9799999999999998,21.667799999999996,5,328,60,30,2,Fall-Manchester-Collection
Fall,2023-09-04 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2371,0.006200000000000001,14.700200000000002,0.5699999999999997,8.379113999999998,6,449,97,20,6,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1497,0.011100000000000002,16.6167,1.0005,16.62500835,3,171.35999999999999,68,6,0,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1019,0.011699999999999999,11.922299999999998,0.828,9.871664399999998,3,216.384,87,20,3,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,3010,0.0121,36.421,1.4,50.989399999999996,0,21.6,92,33,1,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2907,0.0094,27.3258,0.7000000000000001,19.12806,4,213.92000000000002,83,22,5,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1294,0.01837,23.770780000000002,1.1154999999999997,26.516305089999996,2,13.2,31,6,10.5,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1157,0.014849999999999999,17.181449999999998,1.0465,17.980387424999996,4,349.2,106,8,12,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1449,0.013750000000000002,19.923750000000002,0.5599999999999998,11.157299999999998,5,80.5,79,26,5,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2628,0.01386,36.424080000000004,1.47,53.543397600000006,2,61,106,2,5,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1183,0.009600000000000001,11.356800000000002,1.4259999999999997,16.1947968,3,254.39999999999998,51,11,4.5,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1021,0.0106,10.8226,0.09200000000000005,0.9956792000000005,3,279.59999999999997,42,4,4.5,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1846,0.009900000000000003,18.275400000000005,1.2099999999999997,22.113234000000002,1,47,48,15,2,Fall-Birmingham-Collection
Fall,2023-09-05 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1179,0.008799999999999999,10.375199999999998,1.0299999999999998,10.686455999999996,7,525,70,8,4,Fall-Birmingham-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2329,0.014499999999999999,33.7705,1.288,43.496404,2,26.880000000000003,23,19,15,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,2110,0.0157,33.126999999999995,2.001,66.28712699999998,5,157.92,69,6,19.5,Fall-London-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2674,0.015200000000000002,40.644800000000004,0.34,13.819232000000003,5,47.2,74,4,10,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,3154,0.0148,46.6792,0.59,27.540727999999998,3,175.7,67,4,10,Fall-London-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2437,0.01661,40.47857,0.3334999999999999,13.499603094999996,5,78.11999999999999,35,3,9,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1433,0.02057,29.47681,1.0465,30.847481665,8,642,107,19,15,Fall-London-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2890,0.012870000000000003,37.194300000000005,0.8099999999999998,30.127383,4,156.79999999999998,47,3,4,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2364,0.015070000000000002,35.62548,0.7,24.937836,7,522,134,20,4,Fall-London-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1995,0.0182,36.309000000000005,0.7934999999999997,28.811191499999993,4,415.2,71,19,3,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1923,0.0174,33.4602,1.0234999999999996,34.246514699999985,5,296.4,61,16,7.5,Fall-London-Discount
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,3089,0.010100000000000001,31.198900000000005,0.5299999999999998,16.535416999999995,1,103,103,15,12,Fall-London-Collection
Fall,2023-09-05 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2898,0.0062,17.9676,0.12000000000000004,2.1561120000000007,6,437,91,12,12,Fall-London-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,2163,0.018900000000000004,40.880700000000004,0.8164999999999999,33.37909155,5,253.344,55,7,10.5,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1865,0.015700000000000002,29.280500000000004,0.7244999999999999,21.21372225,4,101.63999999999999,41,8,15,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1880,0.0122,22.936,0.38,8.71568,4,64.39999999999999,24,39,9,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2465,0.0082,20.213,0.79,15.968270000000002,9,18,125,4,5,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1168,0.022220000000000004,25.952960000000004,0.40249999999999986,10.446066399999998,4,44.4,51,9,13.5,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1898,0.0187,35.4926,1.472,52.24510720000001,5,438,120,18,9,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1773,0.01485,26.329050000000002,1.0099999999999998,26.592340499999995,6,19,56,6,10,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1426,0.0088,12.5488,1.41,17.693808,9,462,131,15,6,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,904,0.0097,8.7688,0.4484999999999999,3.9328067999999994,7,368.4,42,16,3,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1552,0.0103,15.9856,0.9774999999999998,15.625923999999998,5,434.4,62,3,6,Fall-Manchester-Discount
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2238,0.011699999999999999,26.184599999999996,0.5299999999999998,13.877837999999993,6,417,103,15,1,Fall-Manchester-Collection
Fall,2023-09-05 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,2639,0.008900000000000002,23.487100000000005,0.19000000000000006,4.462549000000003,2,159,68,18,1,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1581,0.0138,21.8178,1.3109999999999997,28.603135799999993,0,26.880000000000003,86,18,7.5,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1333,0.0165,21.994500000000002,1.2189999999999999,26.8112955,3,229.15200000000002,66,21,4.5,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2838,0.011699999999999999,33.2046,1.47,48.810762,1,25.6,50,45,6,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2964,0.0097,28.7508,1.7399999999999998,50.026391999999994,1,214.48000000000002,102,22,8,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1917,0.02134,40.90878,0.4715,19.288489769999998,5,25.2,60,11,7.5,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,916,0.018920000000000003,17.330720000000003,0.5864999999999999,10.16446728,7,416.4,95,14,16.5,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2416,0.015400000000000002,37.2064,1.2199999999999998,45.39180799999999,4,39.9,56,10,12,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1862,0.01089,20.27718,2.1,42.582078,8,726,101,22,2,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,2005,0.013400000000000002,26.867000000000004,0.023000000000000034,0.6179410000000011,3,236.39999999999998,77,1,7.5,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,771,0.008299999999999998,6.399299999999998,0.8049999999999996,5.151436499999996,7,320.4,18,3,3,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2837,0.008499999999999997,24.114499999999992,0.5399999999999998,13.02182999999999,5,261,52,14,0,Fall-Birmingham-Collection
Fall,2023-09-06 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2278,0.007700000000000001,17.5406,0.8599999999999999,15.084916,7,395,20,0,8,Fall-Birmingham-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2393,0.020000000000000004,47.86000000000001,1.6560000000000001,79.25616000000002,3,53.760000000000005,47,9,13.5,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,2304,0.0109,25.113599999999998,1.4834999999999998,37.256025599999994,1,107.52,41,7,16.5,Fall-London-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2521,0.0116,29.243599999999997,0.41,11.989875999999999,0,102.48,32,34,13,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1928,0.011300000000000001,21.7864,1.4100000000000001,30.718824000000005,4,170.79999999999998,66,9,9,Fall-London-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1408,0.02365,33.2992,0.4369999999999999,14.551750399999996,5,24,5,0,22.5,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1864,0.022109999999999998,41.21303999999999,0.7934999999999999,32.70254723999999,2,230.39999999999998,85,14,9,Fall-London-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,3239,0.01507,48.81173,0.14000000000000004,6.833642200000002,4,35,43,4,8,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2525,0.01474,37.2185,1.76,65.50456,3,278,116,24,18,Fall-London-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1936,0.010900000000000002,21.102400000000003,1.3569999999999995,28.635956799999995,2,165.6,59,11,10.5,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,2209,0.013999999999999999,30.926,0.8969999999999997,27.740621999999988,6,344.4,63,11,4.5,Fall-London-Discount
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2336,0.006000000000000001,14.016000000000002,0.4899999999999998,6.867839999999998,3,250,55,22,7,Fall-London-Collection
Fall,2023-09-06 00:00:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2819,0.009900000000000003,27.908100000000008,0.5099999999999998,14.233130999999998,4,373,107,18,8,Fall-London-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1695,0.019200000000000002,32.544000000000004,1.3684999999999998,44.536464,1,290.304,78,5,16.5,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1455,0.0116,16.878,1.978,33.384684,1,269.64,91,7,12,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1930,0.0108,20.844,1.15,23.9706,4,119.28,67,32,6,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2614,0.0141,36.8574,1.93,71.134782,4,3,88,6,9,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,2056,0.017490000000000002,35.95944,0.1035,3.72180204,5,140.27999999999997,58,5,4.5,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1596,0.019579999999999997,31.249679999999994,1.472,45.99952895999999,7,486,90,13,12,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2802,0.017380000000000003,48.69876000000001,0.6799999999999997,33.115156799999994,4,86.1,54,9,11,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1562,0.009460000000000001,14.776520000000001,1.34,19.800536800000003,6,431,82,24,9,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1454,0.016800000000000002,24.427200000000003,1.4029999999999996,34.27136159999999,7,561.6,44,13,4.5,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1303,0.006999999999999999,9.120999999999999,0.11500000000000002,1.048915,8,517.1999999999999,62,10,1.5,Fall-Manchester-Discount
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1749,0.0109,19.0641,0.8899999999999997,16.967048999999992,3,276,91,8,0,Fall-Manchester-Collection
Fall,2023-09-06 00:00:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1327,0.0091,12.075700000000001,1.2099999999999997,14.611596999999998,3,243,55,3,4,Fall-Manchester-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1741,0.0114,19.8474,1.2419999999999998,24.650470799999997,2,42.336,52,32,10.5,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1023,0.0152,15.5496,1.2879999999999998,20.027884799999995,2,221.75999999999996,65,16,6,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2625,0.011,28.875,0.34,9.8175,2,11.200000000000001,64,24,7,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2031,0.0118,23.965799999999998,1.77,42.419466,2,139.44,98,33,5,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1817,0.017050000000000003,30.979850000000006,0.09200000000000007,2.850146200000003,5,133.56,28,1,16.5,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,833,0.014520000000000002,12.095160000000002,1.2994999999999999,15.717660420000001,6,427.2,84,3,9,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2191,0.01012,22.17292,0.9399999999999998,20.8425448,4,44.8,43,10,2,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2291,0.01155,26.46105,0.53,14.024356500000001,6,395,92,9,10,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1222,0.0162,19.7964,0.4829999999999999,9.561661199999996,7,532.8,49,1,10.5,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1772,0.0092,16.3024,1.2074999999999998,19.685147999999995,5,321.59999999999997,22,1,10.5,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2839,0.006800000000000001,19.305200000000003,0.17000000000000004,3.281884000000001,5,359,43,8,4,Fall-Birmingham-Collection
Fall,2023-09-07 00:00:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1304,0.0035000000000000005,4.564000000000001,0.8899999999999997,4.061959999999999,6,472,82,8,1,Fall-Birmingham-Discount
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1629,0.012700000000000003,20.688300000000005,0.6784999999999999,14.03701155,6,43.199999999999996,54,6,15,Fall-London-Collection
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1504,0.018799999999999997,28.275199999999995,0.6325,17.884063999999995,0,289.79999999999995,82,1,10.5,Fall-London-Discount
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2348,0.0127,29.819599999999998,0.52,15.506191999999999,1,34.4,83,2,7,Fall-London-Collection
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,3334,0.0086,28.6724,1.8600000000000003,53.330664000000006,1,46,107,2,6,Fall-London-Discount
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2241,0.013750000000000002,30.813750000000002,0.36799999999999994,11.339459999999999,7,60,5,0,18,Fall-London-Collection
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1568,0.01914,30.01152,0.8739999999999999,26.230068479999996,6,237.6,113,18,18,Fall-London-Discount
Fall,2023-09-07 00:00:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2821,0.012870000000000003,36.306270000000005,1.1999999999999997,43.567524,3,231.7,13,8,16,Fall-London-Collection
